0,str
2575,600481
2576,600592
2577,600765
2579,600841
2580,601002
2581,601100
2582,601177
2583,601369
2584,601882
2585,603088
2586,603090
2587,603131
2588,603269
2589,603308
2590,603315
2591,603331
2592,603339
2593,603617
2594,603667
2595,603699
2596,603757
2597,603912
2598,603960
2599,603985
2601,000530
2602,000570
2604,000617
2605,000777
2606,000811
2607,000816
2608,000837
2609,000880
2610,002026
2611,002046
2612,002122
2613,002147
2614,002158
2615,002164
2617,002272
2618,002282
2619,002347
2620,002423
2621,002426
2622,002438
2623,002444
2624,002480
2625,002514
2626,002520
2627,002530
2628,002532
2629,002537
2630,002552
2631,002559
2632,002598
2633,002633
2634,002639
2635,002686
2636,002747
2637,002760
2638,002793
2639,002796
2640,002871
2641,002877
2642,002884
2643,002896
2644,002903
2645,300024
2646,300064
2647,300080
2648,300091
2649,300092
2650,300095
2651,300097
2652,300126
2653,300145
2654,300154
2655,300161
2656,300179
2657,300185
2658,300193
2659,300257
2660,300260
2661,300266
2662,300278
2663,300280
2664,300345
2665,300391
2666,300400
2667,300420
2668,300421
2669,300430
2670,300435
2671,600031
2672,600169
2673,600302
2674,600320
2675,600375
2676,600388
2677,600444
2678,600499
2679,600501
2680,600520
2681,600526
2682,600560
2683,600579
2684,600582
2686,600761
2688,600835
2689,600843
2691,600894
2692,600984
2693,601038
2696,601313
2697,601608
2698,601717
2699,601798
2700,603011
2701,603012
2702,603029
2703,603036
2704,603076
2705,603159
2706,603169
2707,603203
2708,603277
2709,603289
2710,603298
2711,603311
2712,603318
2713,603321
2714,603337
2715,603338
2716,603611
2717,603638
2718,603656
2719,603686
2720,603690
2721,603789
2722,603800
2723,603855
2724,603901
2725,603966
2726,000157
2727,000425
2728,000528
2729,000551
2730,000680
2731,000821
2732,000852
2733,000856
2734,000923
2735,002006
2736,002009
2737,002021
2738,002031
2739,002073
2740,002097
2741,002111
2742,002192
2743,002204
2744,002209
2745,002278
2746,002337
2747,002353
2748,002366
2749,002367
2750,002430
2751,002435
2752,002459
2753,002483
2755,002499
2756,002509
2757,002523
2758,002526
2759,002529
2760,002535
2761,002564
2762,002595
2763,002611
2764,002613
2765,002621
2766,002645
2767,002651
2768,002667
2769,002685
2770,002689
2771,603556
2772,000901
2773,002338
2774,002658
2775,002819
2776,002849
2777,002857
2778,002870
2779,300007
2780,300066
2781,300112
2782,300114
2783,300165
2784,300259
2785,300306
2786,300338
2787,300341
2788,300349
2789,300354
2790,300371
2791,300416
2792,300417
2793,300445
2794,300515
2795,300553
2796,300557
2797,300567
2798,300572
2799,300648
2800,600165
2801,600558
2802,600577
2803,600992
2804,601028
2805,603028
2806,603278
2807,603626
2808,603937
2809,603969
2810,000039
2812,000890
2813,002132
2814,002150
2815,002342
2816,002487
2817,002647
2818,002843
2819,300228
2820,300402
2821,600262
2822,600495
2823,601299
2824,601766
2825,603111
2826,603500
2827,603680
2828,000008
2829,000925
2830,000976
2831,300351
2832,600118
2833,600343
2834,600677
2835,600879
2836,002151
2837,002829
2838,300034
2839,300101
2840,300456
2841,300474
2842,600038
2843,600316
2844,600372
2845,600391
2846,600862
2847,600893
2848,000738
2849,000768
2850,002013
2851,002023
2852,002190
2853,002297
2854,002413
2855,300159
2856,300397
2857,300424
2858,300527
2859,300581
2860,300696
2861,300719
2862,600184
2863,600435
2864,600562
2865,600760
2866,600967
2867,600990
2868,000519
2869,000547
2870,300722
2871,600072
2872,600150
2873,600685
2874,601890
2875,601989
2876,002608
2877,300008
2878,300123
2879,300589
2880,600100
2881,600601
2882,600764
2883,600800
2884,600855
2885,603019
2886,603106
2887,603496
2888,603660
2889,000021
2890,000066
2891,000748
2892,000938
2893,000977
2894,000997
2895,002152
2896,002177
2897,002197
2898,002268
2899,002296
2900,002308
2902,002376
2903,002383
2904,002512
2905,002528
2906,002577
2907,002835
2908,300042
2909,300045
2910,300065
2911,300130
2912,300155
2913,300177
2914,300202
2915,300270
2916,300302
2917,300333
2918,300367
2919,300368
2920,300386
2921,300449
2922,300455
2923,300462
2924,300479
2925,300546
2926,300627
2927,600271
2928,600286
2929,600410
2930,600446
2931,600476
2932,600536
2933,600570
2934,600571
2935,600588
2936,600602
2939,600701
2940,600718
2941,600728
2942,600756
2943,600797
2945,600845
2946,600850
2948,603039
2949,603138
2950,603189
2951,603232
2952,603383
2953,603508
2954,603636
2955,603881
2956,603918
2957,603990
2958,000034
2959,000158
2960,000555
2961,000583
2962,000606
2964,000662
2967,000948
2968,002063
2969,002065
2970,002072
2971,002153
2972,002195
2973,002230
2974,002232
2975,002253
2976,002279
2977,002280
2978,002331
2979,002362
2980,002368
2981,002373
2982,002380
2983,002401
2984,002405
2985,002410
2986,002421
2987,002439
2988,002474
2989,002609
2990,002642
2991,002649
2992,002657
2993,002766
2994,002771
2995,002777
2996,002869
2997,300002
2998,300010
2999,300020
3000,300033
3001,300036
3002,300044
3003,300047
3004,300074
3005,300075
3006,300079
3007,300085
3008,300096
3009,300150
3010,300166
3011,300167
3012,300168
3013,300170
3014,300182
3015,300188
3016,300209
3017,300212
3018,300229
3019,300231
3020,300235
3021,300245
3022,300248
3023,300253
3024,300264
3025,300271
3026,300277
3027,600037
3028,600088
3029,600136
3030,600158
3031,600229
3032,600551
3033,600576
3034,600633
3035,600637
3036,600715
3037,600757
3038,600825
3039,600831
3040,600832
3041,600880
3042,600936
3043,600959
3044,600977
3045,600996
3046,601019
3047,601098
3048,601595
3049,601801
3050,601811
3051,601858
3052,601900
3053,601928
3054,601929
3055,601949
3056,601999
3057,603096
3058,603103
3059,603721
3060,603999
3061,000156
3062,000504
3063,000665
3064,000673
3065,000681
3066,000719
3067,000793
3068,000802
3069,000917
3070,002071
3071,002175
3072,002181
3073,002188
3074,002238
3075,002292
3076,002343
3077,002445
3078,002739
3079,002858
3080,002905
3081,300027
3082,300133
3083,300148
3084,300251
3085,300291
3086,300364
3087,300426
3088,300528
3089,300654
3090,600242
3091,600386
3092,600986
3093,603598
3094,603729
3095,603825
3096,000038
3097,000607
3098,000892
3099,002027
3100,002131
3101,002137
3102,002143
3103,002400
3104,002654
3105,002712
3106,002878
3107,300058
3108,300063
3109,300071
3110,300242
3111,300269
3112,300336
3113,300343
3114,300392
3115,300612
3116,600373
3117,600640
3118,600652
3119,600661
3120,600892
3122,603000
3123,603258
3124,603444
3125,603533
3126,603888
3128,000676
3130,000835
3131,002095
3132,002103
3133,002113
3134,002123
3135,002148
3136,002174
3137,002247
3138,002261
3139,002315
3140,002354
3141,002425
3142,002464
3143,002502
3144,002517
3145,002555
3146,002558
3147,002602
3148,002619
3149,002624
3150,300031
3151,300043
3152,300051
3153,300052
3154,300059
3155,300104
3156,300113
3157,300226
3158,300295
3159,300299
3160,300315
3161,300359
3162,300383
3163,300418
3164,300431
3165,300467
3166,300494
3167,300518
3168,300533
3169,600050
3170,000889
3171,002467
3172,300571
3173,300578
3174,600105
3175,600130
3176,600198
3177,600203
3178,600260
3179,600289
3180,600293
3181,600345
3182,600355
3183,600462
3184,600485
3185,600487
3186,600498
3187,600522
3189,600734
3190,600745
3191,600775
3192,600776
3193,600804
3194,603042
3195,603083
3196,603118
3197,603322
3198,603421
3199,603559
3200,603602
3201,603703
3202,603803
3203,000032
3204,000063
3205,000070
3206,000561
3207,000586
3208,000687
3209,000836
3210,000851
3211,000971
3212,002017
3213,002089
3214,002093
3215,002104
3216,002115
3217,002194
3218,002231
3219,002281
3220,002313
3221,002316
3222,002396
3223,002417
3224,002446
3225,002465
3226,002491
3227,002544
3228,002583
3229,002792
3230,002813
3231,002897
3232,002908
3233,300017
3234,300025
3235,300028
3236,300038
3237,300050
3238,300081
3239,300098
3240,300134
3241,300205
3242,300211
3243,300213
3244,300250
3245,300252
3246,300292
3247,300310
3248,300312
3249,300353
3250,300531
3251,300548
3252,300555
3253,300560
3254,300563
3255,300565
3256,300570
3257,300590
3258,300597
3259,300603
3260,300615
3261,300620
3262,300628
3263,300638
3264,300689
3265,300698
3266,300710
3267,300711
3341,300084
3739,600840
3980,000569
4531,000909
4653,300547
4820,000918
5581,600607
5602,600842
5714,000578
